,Parameter,Case,TaxCreditCase,CRPYears,Technology,DisplayName,Scenario,variable,value
287,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,0
288,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,0
289,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,0
290,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,0
291,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,0
292,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,0
293,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,0
294,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,2354.315933
295,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,2354.315933
296,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,2354.315933
297,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,3124.402536
298,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,3124.402536
299,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,3124.402536
300,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,2998.125082
301,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,2998.125082
302,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,2998.125082
303,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,4175.020192
304,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,4175.020192
305,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,4175.020192
306,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,3492.791323
307,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,3492.791323
308,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,3492.791323
309,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,6148.946158
310,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,6148.946158
311,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,6148.946158
312,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,86.49047036
313,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,86.49047036
314,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,86.49047036
315,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,129.1909939
316,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,129.1909939
317,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,129.1909939
318,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,114.5573407
319,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,114.5573407
320,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,114.5573407
321,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,177.3452613
322,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,177.3452613
323,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,177.3452613
324,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,129.3037058
325,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,129.3037058
326,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,129.3037058
327,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,251.4628253
328,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,251.4628253
329,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,251.4628253
330,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,7213.472139
331,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,7213.472139
332,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,7213.472139
333,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,9572.967812
334,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,9572.967812
335,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,9572.967812
336,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,9633.384834
337,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,9633.384834
338,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,9633.384834
339,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,13414.90935
340,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,13414.90935
341,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,13414.90935
342,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,11222.81494
343,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,11222.81494
344,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,11222.81494
345,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,19757.40272
346,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,19757.40272
347,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,19757.40272
348,Inflation Rate,Market,ITC,30,Geothermal,*,*,2022,0.027389727
349,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Advanced,2022,0.07
350,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Moderate,2022,0.07
351,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Conservative,2022,0.07
352,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Advanced,2022,0.041474303
353,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Moderate,2022,0.041474303
354,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Conservative,2022,0.041474303
355,Interest During Construction - Nominal,Market,ITC,30,Geothermal,*,*,2022,0.07
356,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Advanced,2022,0.105
357,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Moderate,2022,0.105
358,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Conservative,2022,0.105
359,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Advanced,2022,0.075541219
360,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Moderate,2022,0.075541219
361,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Conservative,2022,0.075541219
362,Debt Fraction,Market,ITC,30,Geothermal,*,Advanced,2022,0.596303374
363,Debt Fraction,Market,ITC,30,Geothermal,*,Moderate,2022,0.596303374
364,Debt Fraction,Market,ITC,30,Geothermal,*,Conservative,2022,0.596303374
365,Tax Rate (Federal and State),Market,ITC,30,Geothermal,*,*,2022,0.2574
366,WACC Nominal,Market,ITC,30,Geothermal,*,Advanced,2022,0.073385188
367,WACC Nominal,Market,ITC,30,Geothermal,*,Moderate,2022,0.073385188
368,WACC Nominal,Market,ITC,30,Geothermal,*,Conservative,2022,0.073385188
369,WACC Real,Market,ITC,30,Geothermal,*,Advanced,2022,0.044769243
370,WACC Real,Market,ITC,30,Geothermal,*,Moderate,2022,0.044769243
371,WACC Real,Market,ITC,30,Geothermal,*,Conservative,2022,0.044769243
372,CRF,Market,ITC,30,Geothermal,*,Advanced,2022,0.061224977
373,FCR,Market,ITC,30,Geothermal,*,Advanced,2022,0.064947081
374,CRF,Market,ITC,30,Geothermal,*,Moderate,2022,0.061224977
375,FCR,Market,ITC,30,Geothermal,*,Moderate,2022,0.064947081
376,CRF,Market,ITC,30,Geothermal,*,Conservative,2022,0.061224977
377,FCR,Market,ITC,30,Geothermal,*,Conservative,2022,0.064947081
378,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,0.9
379,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,0.9
380,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,0.9
381,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,0.8
382,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,0.8
383,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,0.8
384,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,0.9
385,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,0.9
386,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,0.9
387,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,0.8
388,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,0.8
389,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,0.8
390,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,0.9
391,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,0.9
392,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,0.9
393,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,0.8
394,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,0.8
395,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,0.8
396,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,4759.156206
397,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,4759.156206
398,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,4759.156206
399,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,6348.565276
400,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,6348.565276
401,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,6348.565276
402,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,6535.259752
403,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,6535.259752
404,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,6535.259752
405,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,9139.889157
406,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,9139.889157
407,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,9139.889157
408,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,7630.023615
409,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,7630.023615
410,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,7630.023615
411,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,13508.45657
412,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,13508.45657
413,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,13508.45657
414,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,100
415,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,100
416,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,100
417,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,100
418,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,100
419,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,100
420,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,100
421,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,100
422,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,100
423,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,100
424,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,100
425,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,100
426,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,100
427,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,100
428,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,100
429,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,100
430,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,100
431,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,100
432,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,121.1156495
433,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,121.1156495
434,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,121.1156495
435,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,161.1681072
436,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,161.1681072
437,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,161.1681072
438,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,154.2708774
439,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,154.2708774
440,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,154.2708774
441,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,199.9607341
442,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,199.9607341
443,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,199.9607341
444,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,146.9689469
445,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,146.9689469
446,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,146.9689469
447,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,226.3112805
448,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,226.3112805
449,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,226.3112805
450,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,0
451,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,0
452,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,0
453,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,0
454,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,0
455,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,0
456,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,0
457,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,0
458,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,0
459,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,0
460,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,0
461,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,0
462,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,0
463,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,0
464,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,0
465,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,0
466,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,0
467,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,0
468,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,2354.315933
469,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,2354.315933
470,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,2354.315933
471,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,3124.402536
472,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,3124.402536
473,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,3124.402536
474,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,2998.125082
475,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,2998.125082
476,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,2998.125082
477,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,4175.020192
478,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,4175.020192
479,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,4175.020192
480,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,3492.791323
481,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,3492.791323
482,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,3492.791323
483,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,6148.946158
484,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,6148.946158
485,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,6148.946158
486,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,59.11073778
487,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,59.11073778
488,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,59.11073778
489,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,96.04095931
490,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,96.04095931
491,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,96.04095931
492,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,83.25095764
493,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,83.25095764
494,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,83.25095764
495,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,137.1818718
496,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,137.1818718
497,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,137.1818718
498,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,95.4182477
499,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,95.4182477
500,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,95.4182477
501,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,199.7213946
502,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,199.7213946
503,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,199.7213946
504,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2022,7213.472139
505,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2022,7213.472139
506,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2022,7213.472139
507,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2022,9572.967812
508,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2022,9572.967812
509,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2022,9572.967812
510,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2022,9633.384834
511,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2022,9633.384834
512,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2022,9633.384834
513,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2022,13414.90935
514,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2022,13414.90935
515,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2022,13414.90935
516,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2022,11222.81494
517,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2022,11222.81494
518,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2022,11222.81494
519,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2022,19757.40272
520,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2022,19757.40272
521,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2022,19757.40272
522,Inflation Rate,R&D,None,30,Geothermal,*,*,2022,0.025
523,Interest Rate Nominal,R&D,None,30,Geothermal,*,Advanced,2022,0.07
524,Interest Rate Nominal,R&D,None,30,Geothermal,*,Moderate,2022,0.07
525,Interest Rate Nominal,R&D,None,30,Geothermal,*,Conservative,2022,0.07
526,Calculated Interest Rate Real,R&D,None,30,Geothermal,*,Advanced,2022,0.043902439
527,Calculated Interest Rate Real,R&D,None,30,Geothermal,*,Moderate,2022,0.043902439
528,Calculated Interest Rate Real,R&D,None,30,Geothermal,*,Conservative,2022,0.043902439
529,Interest During Construction - Nominal,R&D,None,30,Geothermal,*,*,2022,0.07
